,name,rating,review
9328,Kababs N Biryani,5,Very tasty food  kababs n kothu parrota was awesome n pocket friendly must visit the place n good service n friendly people n I love this place I recommend my friends
9329,Ayodhya Upachar,4,"Online Food Review

Ordered Curd Vada Masala Dosa Rava Idli

Curd Vada

Excellent taste but the quantity of Curd provided was less

Masala Dosa

Taste was good however the packaging can be improved a little better

Rava Idli

Taste was good the same was served with Veg Sagu which tasted average

Chutney provided tasted very good"
9330,Ayodhya Upachar,4,Yummy food From tomato soup to noodles to Naan and kaju masala everything was delicious Only the baby corn manchurian was not up to the mark
9331,Ayodhya Upachar,3,Ambience is not that good at this restaurant and not hygienic too Service is too slow and not a pocket friendly restaurant dont ever visit this restaurant
9332,Ayodhya Upachar,4,"Been here once A decent place for veggies staying around banashankari The ambience is not all that great but nice enough to feel comfortable Its strategically located on the main road So if you are around the kathriguppe area and hungry do lay this place a visit Quick service delicious and easy on the pocket too

BTW you could order food from here too using any of these food apps I ordered from here recently Tried capsicum masala kulcha and Gobi Manchurian Here are pictures

But before that my verdict

Food45
Value for money 45"
9333,Ayodhya Upachar,3,Had got food delivered yesterday Ok in terms of delivery speedTaste is medium we ordered kulcha they sent roti Only paneer butter masala was good Curry was saltyDal was good
9334,Ayodhya Upachar,5,I be been here many times for a casual dinner and at times for breakfast too  There are many varieties of dishes the north Indian thali is very good among them
9335,Ayodhya Upachar,4,"Been here for a casual dinner along with my family The place was busy with good crowd and food aggregators occupying the premises
We started off with Gobi Manchurian mushroom chilly and mushroom pepper dry The mushroom chilly was the stand out among the three Gobi was a bit disappointing with uncooked portion while the pepper overpowered the mushroom in the other dish
For the main course it was butter khulcha with paneer butter masala and mushroom masala The khulcha was soft and went well with both the curries which did not have any negatives to it Overall it was satisfying experience here Service needs to improve as things take time to get over the counter
I will definitely recommend this place if you are fine with self service and wait for the food"
9336,Ayodhya Upachar,4,Ordered Chinese combo of veg fried rice and Gobi Manchurian Quantity was good enough for such affordable price Fried rice was nice But the Manchurian was not great could have used little less coating on the Gobi
9337,Ayodhya Upachar,3,I ordered North meal and veg fried rice the North meal was disappointed does not have proper quantity according to the paid amount but the veg fried was meet the requirements
9338,Biriyani Mane,4,Calicut spice biriyani tasty I love it I buy twice time Friday and Sunday I feel same taste this biriyani thats why I buy it again my favorite Mango pickles
9339,Biriyani Mane,3,Nice place to have dinner quality is good and quantity should improve this is my feedback and improve on quantity and quick delivery taste wise good
9340,Biriyani Mane,1,We had taken 4 hyderabad biriyani and one of the bowl had cockroach in it And the biriyani also not tasted well I do not recommend this restaurant to anyone
9341,Biriyani Mane,2,Small place with no seats and chicken biryani tasted very average There are plenty of excellent alternatives near this area if you want to try biryani
9342,Biriyani Mane,5,"Awesome biriyani
Must try Chicken garlic kabab
I just love their biryani Its very very different compared to all the restaurantsoutlets in Bangalore
Biryani rice combined with garlic chicken kabab is a deadly combination Their JP nagar outlet garlic kabab is different compared to Jayanagars which is their first outlet I felt this outlet serve more authentic one compared to their JP nagar outlet near Ragi gudda temple
Over all must try place in Bangalore"
9343,Biriyani Mane,4,"Good food for d price they charge
It would be good if they had place for dinning n more of a family restaurant
Chicken lollipop is good
Chilli chicken is tooooooo good"
9344,Biriyani Mane,3.5,"A tiny little place that is high on taste It has no seating arrangement so its either takeaway or stand and eat table is provided as shown in photos on zomato We ordered for a couple of mutton biryanis and a plate of boneless chicken fry The biryani is more of a pulao but tasted great nonetheless The gravy accompaniment was so awesome that I could have used two of those bowls It was decently priced and whatever they couldnt provide in terms of seating or dine in they more than compensated with a generous amount of pieces The biryani tasted spicy and delicious and the mutton was also cooked perfectly The chicken as well was spicy and hot and we got a good 810 small pieces at least For a satisfying meal this place more than fits the bill They had loads of other starters on display which looked irresistible A definite goto or keep going to place

Note  Parking for 4 wheelers could be a bit of problem during peak hours"
